"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100433.16",22.1947839185118,1.88308527533352,0.358699302673209,5.24976006727589,1.52297446213402e-07,3.90209089647133e-07
"ENSG00000100439.10",2433.85390284473,0.396016100295275,0.102267778107044,3.87234481500872,0.00010779330763307,0.000198304382969822
"ENSG00000100441.10",2721.68914613954,0.0554635517036195,0.0649455566857763,0.854000712811914,0.393104594431523,0.436368137918188
"ENSG00000100442.11",1492.43311109205,0.938507798641388,0.0903957598114147,10.3822104111887,2.98776109204982e-25,3.20430802834226e-24
"ENSG00000100445.17",146.12175376847,0.333716537570856,0.102435836814071,3.25781042992382,0.00112275382067724,0.0018160912791216
"ENSG00000100448.4",79.4641919460396,-1.86703882348464,0.2386894427091,-7.82204190639496,5.19732997647926e-15,2.65104831725712e-14
"ENSG00000100450.13",241.603591118966,-0.730823065609472,0.189396990100477,-3.85868363178192,0.000113999395376118,0.000209114402461397
"ENSG00000100453.13",536.136901744384,-0.043072143460485,0.195183454017935,-0.220675178012411,0.825345360083204,0.846946080808344
"ENSG00000100461.18",3280.86743775011,-0.304080527159051,0.0516361027197812,-5.8889132049573,3.88743531728367e-09,1.17933389147624e-08
"ENSG00000100462.16",987.254730601651,0.751161567321481,0.0900260272312386,8.34382667350261,7.19243855794484e-17,4.23380984679023e-16
"ENSG00000100473.18",201.902436964278,3.75324779687319,0.254756784515267,14.7326706294186,3.97674420315298e-49,1.6110899373413e-47
"ENSG00000100478.15",554.433800357896,0.0742832112786807,0.0953698709671282,0.778896002745819,0.43604097879674,0.479111235364323
"ENSG00000100479.13",283.058440807583,2.34962029274987,0.137181732111397,17.1277928670698,9.20823216563347e-66,7.59703133436026e-64
"ENSG00000100483.14",358.631013038766,0.407010050387352,0.0725408396458205,5.61077115145857,2.01426991291091e-08,5.67387615461284e-08
"ENSG00000100485.12",2157.54937735927,-0.234106782607581,0.0679537634502017,-3.44508928897132,0.000570870782767336,0.000957272919539087
"ENSG00000100490.9",292.690500279374,-0.99367411988015,0.109647339244653,-9.06245538401064,1.27546465745915e-19,9.19199176819004e-19
"ENSG00000100503.26",2114.30977462639,-0.0370180722859578,0.0860340470018428,-0.430272358164959,0.666997532056732,0.702601248269162
"ENSG00000100504.17",2709.93163488804,0.624534526644861,0.137032889922829,4.55755203729973,5.17532706809022e-06,1.11461275896782e-05
"ENSG00000100505.13",151.231124159557,2.83087551174617,0.272705329729529,10.3807120841894,3.03502874980712e-25,3.2539000278389e-24
"ENSG00000100519.12",3463.21493624959,0.563584095291949,0.076921947907177,7.32670077429702,2.35887697607679e-13,1.05897097178813e-12
"ENSG00000100522.10",1043.86234312231,1.53227882382834,0.121313530457847,12.6307330933771,1.42940302956448e-36,3.03111896784688e-35
"ENSG00000100523.16",1074.38134265572,-0.181614592504233,0.0981768740618017,-1.84987141055141,0.0643320853607374,0.0817301518351654
"ENSG00000100526.20",408.110429481551,2.8779685952607,0.173450102212109,16.5924871681037,7.8980771793366e-62,5.54809275207456e-60
"ENSG00000100528.12",4270.73708188176,0.131283935416206,0.0931220306322222,1.4098053331193,0.158597171449911,0.189461424913448
"ENSG00000100532.12",574.9648103575,-0.345876889028608,0.092307161757966,-3.74702116760469,0.000178946990726273,0.000319969500688511
"ENSG00000100554.12",2755.26050220879,0.0494646169437457,0.0630282398192101,0.78480086205215,0.432570334613965,0.475693733586901
"ENSG00000100557.10",77.2700055857214,5.53376909078825,0.444374417579027,12.4529425454698,1.34782646767671e-35,2.69403724431962e-34
"ENSG00000100558.9",853.406236575813,2.72018557292196,0.157814834108735,17.2365645364348,1.41181383714062e-66,1.21542592865359e-64
"ENSG00000100564.9",496.39135626608,-0.00579486342993392,0.0731182723758563,-0.0792532870599852,0.936831160898781,0.944944060888098
"ENSG00000100565.15",3.78240206613233,-1.12973523646593,0.217479156958514,-5.19468280209231,2.05069184149364e-07,5.17137373480539e-07
"ENSG00000100567.13",4216.49425155366,0.395059442392753,0.0789776089650181,5.00217020456694,5.66885062197978e-07,1.36025794558011e-06
"ENSG00000100568.11",1556.77717167882,-0.442289663290529,0.0534633466752031,-8.27276425431233,1.30888342340158e-16,7.56140330721838e-16
"ENSG00000100575.14",790.265995756484,0.686844893216129,0.0851537183623095,8.06594129329457,7.26737281293101e-16,3.96824608904631e-15
"ENSG00000100577.19",868.013741446273,0.649543197027,0.112448087632407,5.77638277985091,7.63236312698619e-09,2.2445084584243e-08
"ENSG00000100578.18",812.067381003369,0.126843004949036,0.0742075040489509,1.70930159388414,0.087395098235835,0.108865022105512
"ENSG00000100580.8",1501.49040708041,0.0491646906374663,0.0723263959670661,0.679761378679141,0.496655564800248,0.538485453403034
"ENSG00000100583.4",77.6989492159452,0.130266540079914,0.159547680113513,0.816474047051228,0.414229061187123,0.457397472638432
"ENSG00000100591.8",4194.12182561728,0.475051365199816,0.076266821638311,6.22880769114396,4.69998279327382e-10,1.57034544266724e-09
"ENSG00000100592.16",1888.14717988668,-0.247697639320937,0.0833521703225644,-2.97169993729465,0.00296155972491711,0.004532398127873
"ENSG00000100593.18",11.9440466001871,3.02716564820971,0.377131958533377,8.02680753967925,1.00041841975997e-15,5.39384886936955e-15
"ENSG00000100596.7",4362.93009737868,-0.00868348445940099,0.0818057288374301,-0.106147632724566,0.915465219143082,0.926579138291811
"ENSG00000100599.16",1748.88548431029,-0.861449338328353,0.0985408854365148,-8.74204990661814,2.28918318121284e-18,1.50776740881505e-17
"ENSG00000100600.15",10853.6713540858,-0.0126013606584905,0.0985174648005001,-0.12790991611496,0.898220263585926,0.911673520420998
"ENSG00000100601.10",517.971184134184,0.158727035265,0.0591790037552884,2.68215118864376,0.00731503920660814,0.0106014527495221
"ENSG00000100603.14",2276.14243316966,0.05842632161837,0.0527901625401314,1.1067653291265,0.268395401865358,0.30792477462506
"ENSG00000100604.13",69.7527903859569,1.17031396137261,0.396364331267528,2.95262179023547,0.00315087748634343,0.00480588077824112
"ENSG00000100605.17",3063.82317234144,-0.713107230050031,0.0882218331459046,-8.08311508184904,6.31329950545378e-16,3.46640626745722e-15
"ENSG00000100612.14",3075.94219259749,0.144517557926006,0.102691116056675,1.40730341119524,0.159337438263022,0.190281178393864
"ENSG00000100614.18",3180.32275392277,-0.0542242413073085,0.0648873374001387,-0.835667535145194,0.403341963867314,0.446558684510933
"ENSG00000100625.9",815.369348722252,1.91923106922233,0.133506680562783,14.3755433146268,7.36894888181953e-47,2.66501905850371e-45
"ENSG00000100626.17",143.130963243548,-1.32465551550085,0.201493492843389,-6.57418508562179,4.89203487059310e-11,1.7965058158718e-10
"ENSG00000100628.12",144.037407369061,0.0249140930742985,0.135900730644693,0.183325674233756,0.854542490633543,0.873061390104849
"ENSG00000100629.17",303.953343242591,0.683941944441361,0.119114798058952,5.74187217362251,9.36354951525058e-09,2.72929075529169e-08
"ENSG00000100632.11",3539.46062981699,0.516046587014371,0.0871614663656129,5.92058174939061,3.20804778865369e-09,9.83017332356491e-09
"ENSG00000100644.17",9967.60980916352,0.66940481957446,0.109305099688937,6.12418653365184,9.11480656860695e-10,2.95806378713416e-09
"ENSG00000100647.8",4801.58818884714,-0.813150309381618,0.0751229801989841,-10.8242552043032,2.64218493006761e-27,3.24823673921117e-26
"ENSG00000100650.16",7497.74444313909,-0.418227886438226,0.0657084223037654,-6.36490531616766,1.95410242753803e-10,6.75924435056583e-10
"ENSG00000100652.5",8.12779903737609,0.170788206842303,0.276521060604375,0.617631823301348,0.536818062223073,0.57815246904029
"ENSG00000100664.11",8593.10639909163,-0.257421522749428,0.0618904937557282,-4.1593063349184,3.19215545280893e-05,6.27439365308597e-05
"ENSG00000100665.12",117.088753775314,8.16460776413791,0.563287782927207,14.4945585748537,1.31142732940557e-47,4.92850880461422e-46
"ENSG00000100678.19",28.4222656129967,-1.53698489491971,0.195976403487628,-7.84270385397055,4.40947069670412e-15,2.26192424129345e-14
"ENSG00000100697.15",3048.40236768349,-0.184559117275161,0.087594130040858,-2.10698042424846,0.0351192764605744,0.0464421170241456
"ENSG00000100711.14",1104.09662372011,-0.257898375197649,0.0711448429300121,-3.62497638024661,0.000288987862683691,0.000503211194772014
"ENSG00000100714.17",2301.55784882678,0.566025567631759,0.0775608219093272,7.29782838419986,2.92449315506713e-13,1.30383996123954e-12
"ENSG00000100721.11",55.2246757857038,0.951933262173964,0.260327429978077,3.65667675609186,0.000255506247280807,0.000447715344032259
"ENSG00000100722.20",2030.87061734993,-0.221176597847024,0.0677201047544221,-3.26604039744314,0.00109062689456518,0.00176628926728961
"ENSG00000100726.15",1795.3957817697,0.819797723190965,0.0958326177815878,8.55447489767384,1.18406484887832e-17,7.39742821481245e-17
"ENSG00000100731.16",2624.12164915074,-0.313821160801266,0.0897912473786025,-3.49500836621689,0.000474046895814173,0.000803245424735991
"ENSG00000100739.11",45.4122463727257,0.202537703480133,0.220149877464973,0.919999165170364,0.357573195488007,0.400731416260056
"ENSG00000100744.15",1581.92851719736,0.575112365965485,0.0999213563493146,5.75565011302441,8.63089860756198e-09,2.52479684936446e-08
"ENSG00000100749.8",608.823909716151,0.664015998006266,0.0993023096034039,6.68681323383343,2.28082656047005e-11,8.59815162568441e-11
"ENSG00000100764.14",737.506082189009,0.224655901309252,0.0817522064263819,2.74801025109403,0.00599581344544579,0.00879698817974196
"ENSG00000100767.17",951.583416114478,0.642921395557631,0.127443742961509,5.04474665148376,4.54122678858986e-07,1.10304842359362e-06
"ENSG00000100784.12",545.034824053901,-0.489847456091505,0.119173921115311,-4.11035779898134,3.95046503310748e-05,7.68291483817544e-05
"ENSG00000100796.17",3796.52513588153,0.0989123135357038,0.0611949244751021,1.6163483227428,0.106019024600142,0.130306824889707
"ENSG00000100802.15",391.410028799353,0.349465120868695,0.0661142641824606,5.28577494115717,1.25173712443864e-07,3.24042195124535e-07
"ENSG00000100804.19",5279.38022026173,0.714643874930485,0.0961372109818244,7.43358235205716,1.05695336436225e-13,4.88124483037325e-13
"ENSG00000100811.14",5467.80839699347,0.0526260973507915,0.0472265097246271,1.11433382770924,0.265135999903947,0.304483039582301
"ENSG00000100813.14",7158.96485490873,0.349894049195914,0.0694318269656363,5.03938992371735,4.67018139918834e-07,1.13272099914014e-06
"ENSG00000100814.18",1554.29217507901,0.10064255464399,0.10622845896835,0.947416122020327,0.34342677907176,0.386134215415851
"ENSG00000100815.12",2302.62841483261,0.0690410065479223,0.0784759966194535,0.87977228097805,0.378982683671063,0.422215789337235
"ENSG00000100823.12",6240.61521665622,0.729366270372126,0.0854593034903288,8.53466200382345,1.40565747160068e-17,8.72162835052508e-17
"ENSG00000100836.10",506.057965274655,1.06145669764007,0.133951540943484,7.92418429951408,2.29648806597762e-15,1.20435421980197e-14
"ENSG00000100842.13",688.994798890203,0.285048004113469,0.175879838230885,1.62069744309905,0.105082542274232,0.129246060322617
"ENSG00000100852.13",2200.54813593316,0.101718686868282,0.130757257341368,0.777920009462457,0.436616171329491,0.47966006393958
"ENSG00000100865.15",1197.39513688725,0.223746830878339,0.0775025988704038,2.88695907155937,0.00388984826798378,0.00586243675267562
"ENSG00000100867.15",109.099922170971,1.3836010878814,0.272938442587406,5.0692788995391,3.99325719117173e-07,9.76235674616185e-07
"ENSG00000100883.13",3941.72176296986,0.760772742232351,0.0916250484522044,8.30310875774547,1.01421954757852e-16,5.90652380272704e-16
"ENSG00000100884.9",5.04698775892706,0.864029169531577,0.337632648455674,2.55908062648453,0.0104949397601029,0.0149092052616394
"ENSG00000100888.15",4263.77929693461,0.202510685464699,0.0691675126667486,2.92782952078098,0.0034133714642639,0.00518148644648955
"ENSG00000100889.12",1963.65837161456,-0.24337412957314,0.0921068354877675,-2.64230258573438,0.00823444535397043,0.0118542038105665
"ENSG00000100890.16",261.306278618449,0.117745409053614,0.103461454656708,1.13806063759978,0.25509516302627,0.294049987623173
"ENSG00000100897.18",3049.66359660132,-0.238049442758188,0.0592482025640198,-4.01783400097189,5.87355490778297e-05,0.000111732972879472
"ENSG00000100902.11",337.838222402893,1.07777271587556,0.127436671289141,8.45732005530966,2.73592256647366e-17,1.66015634607263e-16
"ENSG00000100906.11",12001.2466083391,-1.03959109025278,0.115457079759575,-9.00413463096071,2.17373308090226e-19,1.53787489361466e-18
"ENSG00000100908.14",418.706477666832,1.01143281796218,0.105527252882129,9.58456503261691,9.28480375000322e-22,7.86081955114517e-21
"ENSG00000100911.16",6352.24801702955,0.5856860839608,0.0969308190263493,6.04231027699858,1.51922945120974e-09,4.82030127629201e-09
"ENSG00000100916.14",595.805909006991,0.45036274255996,0.113754060001487,3.95909159245897,7.52353816199965e-05,0.000141171056923899
"ENSG00000100918.13",739.146927870549,-0.209079292855793,0.167360120601073,-1.24927785726304,0.211563463829571,0.247591226684816
"ENSG00000100926.15",203.684653511803,0.186419993253515,0.0654798624323477,2.84698205415626,0.00441358503622039,0.00659280435345835
"ENSG00000100934.15",3346.38498951546,0.586625674097554,0.105719182509778,5.54890475097362,2.8746472656756e-08,7.95803041103362e-08
"ENSG00000100938.18",2918.62960005017,0.027725921550111,0.0682114567595243,0.406470157173994,0.684397180014895,0.718792874525175
"ENSG00000100941.9",4256.02947367071,0.636822625694122,0.0970365842621241,6.56270653523705,5.28397768742413e-11,1.93170663645608e-10
"ENSG00000100949.14",1446.95492197736,-0.178908155417711,0.0775049321122917,-2.30834542450154,0.0209799318462783,0.0286148278294275
"ENSG00000100968.14",1725.1657529895,1.187494394893,0.119441299242228,9.94207533262635,2.73077685512418e-23,2.58095887670612e-22
"ENSG00000100979.15",6781.61977336021,0.727977673460923,0.14816781027336,4.91319721954352,8.96030631095342e-07,2.1015062499061e-06
"ENSG00000100982.12",2248.29956228655,-0.244923652906162,0.0668888015092893,-3.66165407930277,0.000250592075765683,0.00043961501480329
"ENSG00000100983.12",2592.16954098655,0.754204763101544,0.0743525727253658,10.1436269850047,3.53717282332841e-24,3.56088885337996e-23
"ENSG00000100985.7",2684.61451639428,1.99405994016363,0.207020243525705,9.63219782859559,5.84653721999556e-22,5.05248624295361e-21
"ENSG00000100987.15",18.8670795430136,3.93660874362107,0.337475051315912,11.6648881992049,1.92656004339939e-31,3.02904956500923e-30
"ENSG00000100991.12",5640.63816826633,0.206506346286212,0.0498749950256508,4.14047853398293,3.46582042681769e-05,6.781167054225e-05
"ENSG00000100994.12",11840.8078540497,0.664748014241879,0.115755907957665,5.74267029623229,9.31950755514731e-09,2.71695333444945e-08
"ENSG00000100997.20",3904.401149972,0.44510201847893,0.0843632483014666,5.27601802254444,1.32021110015556e-07,3.40599412573521e-07
"ENSG00000101000.6",791.165920518131,-0.291571900942719,0.137769772277335,-2.11637063866068,0.0343132972190418,0.0454388718105862
"ENSG00000101003.10",678.45571543387,3.03046207006476,0.149217076833424,20.3090834800883,1.06880157727508e-91,3.19440592166526e-89
"ENSG00000101004.15",966.155048300556,0.335975547656674,0.119754078825258,2.80554575637396,0.00502314489935694,0.00744392723588002
"ENSG00000101017.14",1694.91282407829,-0.422020356016956,0.131654737955706,-3.20550830581533,0.00134824155630504,0.00215597306240877
"ENSG00000101019.22",1564.11684048693,0.361045747363858,0.0592457785780862,6.09403329703902,1.10100743559489e-09,3.54157950726791e-09
"ENSG00000101040.19",3140.78393148125,0.469960065869399,0.080821981504803,5.81475555435956,6.07225537680865e-09,1.8065088045138e-08
"ENSG00000101049.17",158.621670366604,2.63246799429438,0.217632065007305,12.0959565136048,1.10942496002531e-33,1.98799163792771e-32
"ENSG00000101052.13",1326.28564722445,-0.022740535997688,0.0783474567713282,-0.290252382589273,0.771623164634422,0.798647243581401
"ENSG00000101057.16",2267.7122379492,3.7949680776954,0.1988746249969,19.0822136195332,3.54904492149345e-81,5.59389513223055e-79
"ENSG00000101074.5",6.73241130685424,0.165573129903906,0.325289976260477,0.509001635424889,0.610751077779097,0.648888456860376
"ENSG00000101076.17",301.916260075418,2.87975312088145,0.383768795884956,7.50387512418993,6.19583319059466e-14,2.91145344573167e-13
"ENSG00000101079.21",2190.79019636458,0.142639249855157,0.0622947179887722,2.28974870519305,0.0220358882303738,0.029971191990146
"ENSG00000101082.14",209.129912667533,-0.0852951926596333,0.135180352381316,-0.630973297206928,0.528057984300472,0.569647405360367
"ENSG00000101084.18",69.6278374775237,1.40581885614093,0.146653761759372,9.58597201514395,9.15910989714916e-22,7.75854975004231e-21
"ENSG00000101096.20",1140.65380302403,-0.545580530614741,0.112483811447511,-4.85030266661376,1.23273222280483e-06,2.84859150624944e-06
"ENSG00000101098.13",65.4962534281073,-1.63396557026253,0.319685355620658,-5.11116803298743,3.20173041218063e-07,7.90600321031134e-07
"ENSG00000101104.13",1528.99936902086,2.12733204199428,0.159327163851529,13.3519733268877,1.15352166357262e-40,3.0352757328608e-39
"ENSG00000101109.12",2478.63257187917,-0.364564976575418,0.0702524821673997,-5.18935367588468,2.11025252017636e-07,5.31353601110375e-07
"ENSG00000101115.13",196.89221039558,3.41974077731583,0.18993232731865,18.0050485643685,1.77843718164484e-72,1.97693573163825e-70
"ENSG00000101126.18",5323.29770214204,0.336212880653298,0.0602841643879332,5.57713429499898,2.44513104071751e-08,6.82203403795434e-08
"ENSG00000101132.10",925.746915684653,0.783610673014785,0.104406778761152,7.50536203025115,6.1259061415134e-14,2.87944855295676e-13
"ENSG00000101134.12",156.227714291456,2.26179307000698,0.208999990676773,10.8219768942714,2.70870772850243e-27,3.32614610646068e-26
"ENSG00000101138.12",1592.41632691387,0.378990030594361,0.0541696585173989,6.99635258864762,2.62711906248783e-12,1.07782645711832e-11
"ENSG00000101144.13",351.936156611817,0.882261364356116,0.271900629610656,3.24479338506665,0.00117535871123944,0.00189605068133697
"ENSG00000101146.13",1565.84536254164,0.740317302619288,0.0772488451236078,9.58353877568898,9.37756021123624e-22,7.93087253209224e-21
"ENSG00000101150.18",7224.96517590205,0.489623471817951,0.0760069922711899,6.44182143230973,1.18048122957332e-10,4.17071772433505e-10
"ENSG00000101152.11",5741.57602036704,0.201292523064599,0.0805745655267455,2.49821419139745,0.0124820749552874,0.0175612672821059
"ENSG00000101158.15",3967.27186163956,0.789748995894741,0.0780597093684038,10.117242330067,4.63284820009853e-24,4.62861128436838e-23
"ENSG00000101160.14",17945.700231854,-0.350597462084587,0.0955611074200072,-3.6688300455085,0.0002436629868709,0.000428051851339525
"ENSG00000101161.8",6667.11333647536,0.240044897291276,0.0782994717991727,3.06572818149985,0.00217140620129591,0.00338204300263232
"ENSG00000101162.4",34.8994735235482,-2.65016582980487,0.174191252481079,-15.2141154739831,2.85046026431566e-52,1.35390452224565e-50
"ENSG00000101166.16",4677.03299930588,0.71004843155559,0.0962697797647298,7.37561084372325,1.63593224797859e-13,7.4358636367589e-13
"ENSG00000101180.16",2.66396549783629,2.31293143427264,0.620436928577172,3.72790742739446,0.00019307626873227,0.000343759091250256
"ENSG00000101181.17",1431.96227189944,0.685076553654082,0.0825209385534184,8.30185121089735,1.02501527604634e-16,5.96610489811207e-16
"ENSG00000101182.15",7716.97758168642,0.368304853179079,0.0909163940985887,4.05102794529767,5.09931162427794e-05,9.78387182465779e-05
"ENSG00000101187.16",512.131377145516,-0.249233281178675,0.216536484489539,-1.15099901878529,0.249732639212329,0.28840373793919
"ENSG00000101188.5",39.3368724038576,3.16331758092855,0.381591516420684,8.28980059777107,1.13438480099218e-16,6.58213276194748e-16
"ENSG00000101189.7",1103.65799351334,1.13756279614135,0.0886621879676761,12.8303036752947,1.10928529212773e-37,2.47313633637569e-36
"ENSG00000101190.13",562.949231818876,0.458594296902616,0.086185698877002,5.32100224141698,1.03197131134198e-07,2.69462483430522e-07
"ENSG00000101191.17",3663.63527847147,0.0495728188260024,0.0657050440123359,0.754475087433093,0.450563999020241,0.493570751984461
"ENSG00000101193.8",3912.72735935859,0.554881891731881,0.0723213993168179,7.67244407566166,1.68749541429837e-14,8.2834741587212e-14
"ENSG00000101194.18",1210.9941329715,2.4914492546315,0.186805584685216,13.3371240417133,1.40786896412415e-40,3.68617327705927e-39
"ENSG00000101197.13",99.5882265909998,-0.154290669834216,0.22299064880115,-0.691915426336122,0.48899044236785,0.531047106974354
"ENSG00000101198.15",65.938601489144,3.22317764969659,0.28482026734421,11.3165319299463,1.08687052833334e-29,1.54201277241955e-28
"ENSG00000101199.13",4541.81884537987,0.855443733989637,0.0897968286720532,9.52643591806345,1.62775797032759e-21,1.34997382874211e-20
"ENSG00000101203.16",3.10354704945932,1.55631972953487,0.365942218194378,4.25291112136232,2.11009340781819e-05,4.24389723546775e-05
"ENSG00000101204.18",4.04230069985121,-1.89026449924139,0.341095504463134,-5.54174556541448,2.99471230567391e-08,8.2745055430015e-08
"ENSG00000101210.13",2791.08637489031,6.35376457558311,0.327597664879394,19.3950240088624,8.50131463169322e-84,1.53902942198099e-81
"ENSG00000101213.7",1326.84130954152,1.71886037893246,0.171277846332495,10.0355090616664,1.06409093057322e-23,1.03314326605854e-22
"ENSG00000101216.11",1144.15181137123,0.184778556523208,0.074083609736258,2.49418943246732,0.012624514936994,0.0177466946673872
"ENSG00000101220.18",1312.74295055269,-0.157137225471891,0.0993385208067283,-1.58183576920392,0.113687067051086,0.138939164882361
"ENSG00000101222.12",111.123473433849,-1.44012796316202,0.234262071460617,-6.14750802032472,7.87097214997466e-10,2.57251208875522e-09
"ENSG00000101224.17",4843.56132813398,0.505452919171755,0.117800442832668,4.29075567983844,1.780661380261e-05,3.61044052403513e-05
"ENSG00000101230.6",411.209581223952,0.55405155634385,0.178142876539795,3.11015274427817,0.00186990620396293,0.00293502271342398
"ENSG00000101236.17",1866.77067573304,0.277936925161161,0.0926404316020361,3.00016872066313,0.00269830095287731,0.00415418760268763
"ENSG00000101246.20",1975.44681530573,0.302401390195614,0.0872963393449107,3.46407870553215,0.000532050816595073,0.000895923350725444
"ENSG00000101247.18",444.408354654953,0.281662227078947,0.0893026109766629,3.15402006725819,0.0016103801207399,0.00254913823349459
"ENSG00000101255.11",1639.3753186485,1.28604457775138,0.142722672337638,9.01079384716813,2.04570248611611e-19,1.45150952883863e-18
"ENSG00000101265.16",1909.61589937867,-1.23172433857537,0.115713956313136,-10.6445616226462,1.84852314719086e-26,2.14359669934676e-25
"ENSG00000101266.19",4542.2937597472,0.397172803462233,0.0647998950673622,6.12921985520741,8.8311023409284e-10,2.8715811686642e-09
"ENSG00000101276.18",484.238432802906,1.09697970779598,0.150138299862794,7.30646150115237,2.74269035822131e-13,1.22502711460326e-12
"ENSG00000101278.6",11.6180481552197,0.890062719163705,0.165106503732862,5.39083984604147,7.0129154708643e-08,1.86514586158875e-07
"ENSG00000101280.8",53.5695063445026,-4.23167486199539,0.213236179025653,-19.8450135494423,1.21695799583453e-87,2.79380045406041e-85
"ENSG00000101282.9",147.743070354902,-2.30170940063559,0.237962898717819,-9.67255573468621,3.94403371580615e-22,3.46124465790733e-21
"ENSG00000101290.14",3406.90342531984,-0.599855035729353,0.0717672921933907,-8.35833451975488,6.36098615453417e-17,3.75694262419458e-16
"ENSG00000101294.18",9293.00898931023,0.803657561710026,0.0737589469955036,10.8957298666292,1.20794137148648e-27,1.51739851665595e-26
"ENSG00000101298.15",251.299672839293,-0.148069364106074,0.132292749390497,-1.11925532418264,0.263031229309472,0.302296030463375
"ENSG00000101306.11",14.6001051040709,0.850145023601234,0.167016382588918,5.09018941988295,3.5770600808027e-07,8.7896409229745e-07
"ENSG00000101307.16",389.882252058348,-2.7887528562742,0.168241345303629,-16.5759067798779,1.04081004053231e-61,7.2470116250778e-60
"ENSG00000101310.17",4351.16926185636,0.229281128637661,0.0795353919760356,2.88275600259497,0.00394212664142413,0.00593557882833315
"ENSG00000101311.16",1359.92272485847,3.21871039635118,0.164814586423967,19.5292811527701,6.19046647292418e-85,1.18144679716091e-82
"ENSG00000101323.5",2.42344390319362,2.38771887018683,0.60493840451297,3.94704461210255,7.91218182258312e-05,0.000148016434792593
"ENSG00000101331.17",106.924096562212,-2.53334837391232,0.129001709609546,-19.6380992281427,7.30828098256041e-86,1.49376548263546e-83
"ENSG00000101333.17",463.36653344515,-0.64969648338931,0.208730944756744,-3.11260260976861,0.00185445535897198,0.00291279128545321
"ENSG00000101335.10",8788.00736963398,-1.72935931159171,0.124191414836463,-13.924950560141,4.46850601202764e-44,1.40336952077685e-42
"ENSG00000101336.17",1905.20296497288,-1.33474854839665,0.145131925002113,-9.1967949048923,3.687854502806e-20,2.77451718127278e-19
"ENSG00000101337.16",5203.675097935,0.457124252833519,0.0639479319308475,7.14838211387113,8.78066091030365e-13,3.7556381571396e-12
"ENSG00000101342.10",41.1207235466687,0.00869473168184652,0.167990302876207,0.0517573427333703,0.958722045532816,0.963680218431536
"ENSG00000101343.15",1618.4123745859,0.286635129269465,0.0633384649068726,4.52545115659036,6.02667997451936e-06,1.28659870803738e-05
"ENSG00000101346.14",3180.79947510051,0.317168454178935,0.0714421263763686,4.43951587482209,9.01614643686288e-06,1.88715998458148e-05
"ENSG00000101347.10",6206.67318250143,-1.19260203831248,0.103917224480353,-11.476461619103,1.73225525114982e-30,2.58621953872183e-29
"ENSG00000101349.17",6.96625762473294,-1.60094624070065,0.32960777378405,-4.85712525017551,1.19102261174407e-06,2.7548213012093e-06
"ENSG00000101350.8",3308.42600111829,-0.135775507835082,0.072247716194054,-1.87930518759091,0.06020283377925,0.0767637118799872
"ENSG00000101353.15",59.0159291180141,-0.644124201099629,0.0995515239738144,-6.47025957401774,9.78347050922178e-11,3.48336850081653e-10
"ENSG00000101361.17",3923.68071614293,0.801902138357749,0.0864405586440192,9.27691989659801,1.74448529652551e-20,1.34666273584856e-19
"ENSG00000101363.12",2440.21177019302,0.0922521184918026,0.0772404105061888,1.19435044282178,0.232340913509021,0.269932615089637
"ENSG00000101365.21",2676.7636215116,0.0870986553116632,0.0745075800456155,1.16899052765288,0.242407447782896,0.280619371988523
"ENSG00000101367.9",6499.95725747855,0.106672102470668,0.0620702240294562,1.71857124955833,0.0856924704903261,0.106891218111821
"ENSG00000101384.12",2638.29865686674,-0.385038179751921,0.142714490133631,-2.697961359014,0.00697655381802692,0.0101340761810596
"ENSG00000101391.21",1377.17626496652,0.606107226043555,0.0638921511385058,9.48641132350721,2.39124992623867e-21,1.96363890391828e-20
"ENSG00000101400.6",1228.17503586254,0.769426201932842,0.139160838952639,5.52904256487491,3.21983221110019e-08,8.8725323371197e-08
"ENSG00000101405.3",8.09434224338997,2.08293179821297,0.317088315523777,6.56893267975618,5.06771876380173e-11,1.85800715375538e-10
"ENSG00000101407.13",1597.38090306964,0.708030603021616,0.0655361227156691,10.8036693915115,3.30716983901869e-27,4.04066516274396e-26
"ENSG00000101412.13",999.836274533428,1.45341317851882,0.142910714930989,10.1700784242852,2.69691440140229e-24,2.73236153344502e-23
"ENSG00000101413.12",2050.0937214479,0.314992979126934,0.0637099288205809,4.9441740864915,7.64673499612784e-07,1.80923234811297e-06
"ENSG00000101417.12",2067.6502259984,-1.07344509363221,0.142107998319102,-7.55372749126903,4.22974707496332e-14,2.0111453861911e-13
"ENSG00000101421.4",9169.3012350912,0.447929627750904,0.0715642459578928,6.25912593300373,3.8714115826958e-10,1.30257211503171e-09
"ENSG00000101425.14",9.36988063980733,-0.488587062598886,0.244034217836454,-2.00212522215358,0.0452712654899174,0.0588429868706849
"ENSG00000101439.9",16276.1385355306,-0.215458376062788,0.125213571184288,-1.72072702683065,0.0853003696439689,0.106444029096052
"ENSG00000101440.9",4.89760920396861,0.556223619539495,0.188988328770555,2.94316386180012,0.00324876411016103,0.00494518309585411
"ENSG00000101441.4",27.445765218964,6.0301349268411,0.453468977201043,13.2977893307301,2.38413580936517e-40,6.13082845588457e-39
"ENSG00000101442.10",557.969463207975,0.729249838142232,0.0682247428031235,10.6889349549713,1.14680290059514e-26,1.34712134570836e-25
